question_index,question,rrf_rank,rrf_score,redis_key,chunk_id,chunk_index,corpus_chunk_index,source,source_type,retrieval_sources,dense_rank,bm25_rank,content
62,我腹泻时能不能吃止泻药,3,0.02815814850530376,bge_m3:1292,北美省钱快报Dealmoon#2,2,1292,北美省钱快报Dealmoon,gongzhonghao,dense|sparse,25,1,"。酒类，包括啤酒 、红葡萄酒、雪利酒，含有酪胺（tyramine，一种氨基酸），同时服用会导致人体血压飙升。酒类和甲硝唑一起食用，还会导致人体出现恶心、呕吐和胃痉挛等症状。当然，不止酒类，酪胺还广泛存在于腌制类、发酵和熏制食品中，比如奶酪，腌制的凤尾鱼或熏干的香肠等，在日常生活中一定要尽量避开食用时间。6.大豆粉/核桃和甲状腺类药物大豆粉和核桃不要与甲状腺类药物，比如左旋甲状腺素（Levothroid,Levoxyl, Synthroid)）一起服用。这些高纤维食物会阻止身体吸收药物，如果平时大量摄入高纤维食物，尽量在晚上服用这些药物。医学研究表明，睡前服用甲状腺类药物比早餐前半小时服用效果更好。这些药物说明书，通常也建议人们睡前服用。8.钙片和菠菜虽然，菠菜中含有丰富的营养，但是由于菠菜中含有大量的钾，大量摄入菠菜会妨碍人体对钙质的吸收，所以两者最好不要同时食用。9.止泻药和牛奶吃了火锅拉肚子，吃完止泻药，来杯牛奶压压惊？有这种想法的盆友我劝你赶紧打住，因为喝了牛奶，腹泻不会缓解，反而会加重。其根本原因在于，牛奶中的乳糖会加剧腹泻，乳糖不耐受者一定要对牛奶坚决Say“No”。10.黄连素与茶很多人喜欢用茶水服药，但其实这种做法是非常错误的，茶水中的某些成分会影响药物的药效，比如黄连素和茶一起服用，就会使药效降低。所以，服药期间一定要少喝茶，多喝白开水。12.阿司匹林和酒精阿司匹林是人们家中常备的药物，既可以消炎止痛，预防感冒，还可以用来防止各类心血管疾病的发生，简直就是床头救命三宝之一。但是，服用阿司匹林也是有风险的，尤其是不能与酒精和其他抗血栓药或致消化性溃疡药一起使用"
62,我腹泻时能不能吃止泻药,4,0.024185517143263623,bge_m3:2419,素食营养师#2,2,2419,素食营养师,gongzhonghao,dense|sparse,11,39,。但过量服用这类止痛药会直接损害肾小管，有肾脏基础病的人更需慎用止痛药；此外一些人吃完这类药物，或出现肾脏过敏现象。长期使用抑制胃酸分泌的药品，也容易引发急性肾衰。这几种药不能过量吃，更不能一起吃。正确服药方法：西药退烧药选用一种即可，对乙酰氨基酚或布洛芬一天内不要使用超过4次。使用布洛芬退烧时，应注意每次间隔6小时，一天用药不超过4次；使用对乙酰氨基酚退烧，若持续发热或疼痛，每4-6小时可重复使用1次，一天用药不超过4次。GOOD退烧药和感冒药不能一起吃布洛芬和其他感冒药04part4北京中医药大学第三附属医院呼吸科主任崔红生教授在接受人民日报健康客户端采访时提醒，退烧药与感冒药尽量不要叠加使用。四川省中西医结合医院内一科主任、副主任医师杨粤峰介绍，重复用药不仅可能没有效果，还可能适得其反：“退烧药，比如说这个对乙酰氨基酚或者布洛芬，它本身就是同一类的，两个一起用的话，不会增加它的用药效果，反而会增加用药之后的副作用。”GOOD西药和中药不要一起吃西药退烧药与中药感冒药尽量不要同服05part5比如吃了连花清瘟、金花清感、宣肺败毒颗粒等药物，就不用再额外服用布洛芬或对乙酰氨基酚了。因为这些中成药本身就有退热的功效。已经出现连吃3天连花清瘟加布洛芬，导致急性肝衰竭的例子：GOOD以下药物组合危险很大请务必注意06part61.藿香正气水+头孢=肝损伤  藿香正气水里面含有酒精，可以和头孢发生相互作用。头孢菌素可抑制酒精代谢，从而造成乙醇蓄积，引起中毒。临床上叫做双硫仑反应。患者可能会出现恶心、呕吐、头晕、头痛，严重时可能还会出现呼吸困难等症状，造成肝损伤，甚至还有可能威胁生命
62,我腹泻时能不能吃止泻药,5,0.02361111111111111,bge_m3:2158,消化界#5,5,2158,消化界,gongzhonghao,dense|sparse,30,20,。上面这只是几个例子。您正在服用药物，与食物和饮料相结合可能会使效果减半，或者它可能过于有效并导致危险。我们建议您仔细阅读使用说明书一次，一些说明书上有提示说明。如果您对如何服药有疑问，请咨询医生或药剂师。 当当当当→_→→_→干货来啦！重点来啦！总结来啦！快来看啊！所以呢，凡碰到需要吃药的情况，最好还是多问一句医生：”服药期间有啥忌口、有啥要注意“，不同专科看病开药时，也得主动提醒医生，下面教给大家一个言简意赅和医生沟通的句式，超实用哦：「现在我因为XX疾病在吃XX药物，和现在开的药不会冲突吧」，这样更便于医生开出合适的、相互作用小的药物。 好啦，今天就到这里！发现没，民以食为天啊，和吃挂钩的都没有小事啊，所以：1. 吃饭（人是铁，饭是钢，一顿不吃饿得慌，而且吃好吃的还会提升幸福感哦）2. 吃药（吃药当然重要了，解决病痛嘛）3. 吃饭＋吃药（那就是今天的科普内容啦，全方位的讲了一下关于食物和药物的纷纷扰扰，我觉得可能用暧昧比较合适呢，哈哈，无非就是食物负了药物（药效降低，影响吸收），以及食物和药物你侬我侬（提高药效，促进吸收）……来源：药酱（公号ID：medi-baby）转自：遂谦的营养小屋关注消化，“肠”想“胃”来！
62,我腹泻时能不能吃止泻药,6,0.022574508560558024,bge_m3:2196,猪业视角#3,3,2196,猪业视角,gongzhonghao,dense|sparse,35,23,。三、庆大霉素1.与四环素、红霉素等合用用可能出现拮抗作用；2.与青霉素混合可出现沉淀降低药效，但与青霉素分点注射对链球菌引起的腿疼有特效；3.与头孢菌素、右旋糖酐铁、强效利尿药（如呋塞米等）、红霉素等合用可增强本类药物的耳毒性；4.骨骼肌松弛药（如氧化琥珀胆碱等）或具有此种作用的药物可加强本类药物的神经肌肉阻滞作用。四、链霉素1.与庆大霉素等联合对葡萄球菌、链球菌等革兰氏阳性菌呈协同作用；口服是主要用于大肠杆菌、沙门氏菌等肠道疾病、注射时治疗范围加大，但仍然不宜与抗蠕动止泻药同用，因可使肠内毒素延迟排出，从而导致腹泻延长和加剧，亦不宜与含白陶土止泻药同时内服，后者将减少林可霉素的吸收达90%以上；2.与壮观霉素联用，增加抗菌谱，与甲氧苄啶（TMP）联用有协同作用，与丁胺卡拉霉素联用注射治疗范围加大，与甲硝唑联用有协同作用；3.不宜联用大环内酯类，氯霉素类，青霉素头孢类，VC，会与其产生氧化还原反应；4.林可霉素类与氯霉素或红霉素合用有拮抗作用，与卡那霉素、新生霉素同瓶静脉注射时有配伍禁忌。五、卡那霉素1.与青霉素或头孢类合用有协同作用；2.本品在碱性环境下抗菌作用增强，与碱性药物（如氨茶碱，碳酸氢钠等）合用可增强抗菌效果，但毒性也相应增强，当PH超过8.4时，抗菌作用反而减弱。钙，镁，钠，胺，钾等阳离子可抑制本品的抗菌活性；3.与头孢菌素，右旋糖酐铁，强效利尿药（如呋塞米等），红霉素等合用可增强本类药物的耳毒性；4.骨骼肌松弛药（如氧化琥珀胆碱等）或具有此种作用的药物可加强本类药物的神经肌肉阻滞作用
62,我腹泻时能不能吃止泻药,7,0.022224966045190767,bge_m3:775,临床营养网#13,13,775,临床营养网,gongzhonghao,dense|sparse,31,29,。抗抑郁药，抗焦虑药，阻碍酪胺（面部潮红，头痛等，血压急剧升高）的分解。上面这只是几个例子。您正在服用药物，与食物和饮料相结合可能会使效果减半，或者它可能过于有效并导致危险。我们建议您仔细阅读使用说明书一次，一些说明书上有提示说明。如果您对如何服药有疑问，请咨询医生或药剂师。 当当当当→_→→_→对面的女孩看过来看过来看过来→_→→_→👧👧：我来了，咋滴啦？干货来啦！重点来啦！总结来啦！快来看呢！确实啊，凡碰到要吃药的时候，最好还是问一句医生，服药期间有啥忌口、有啥要注意，不同专科看病开药时，也得主动提醒医生，下面教给大家一个言简意赅和医生沟通的句式，超实用哦：「现在我因为XX疾病在吃XX药物，和现在开的药不会冲突吧」，这样更便于医生开出合适的、相互作用小的药物。 好啦，今天就到这里！发没发现，民以食为天啊，和吃挂钩的都没有小事啊，1.吃饭（人是铁，饭是钢，一顿不吃饿得慌，而且吃好吃的还会提升幸福感哦）2.吃药（吃药当然重要了，解决病痛嘛）3.吃饭＋吃药（那就是今天的科普内容啦，全方位的讲了一下关于食物和药物的纷纷扰扰，我觉得可能用暧昧比较合适呢，哈哈，无非就是食物负了药物（药效降低，影响吸收），以及食物和药物你侬我侬（提高药效，促进吸收）。人才吧，药品科普都能带出对单身狗浓浓的恶意来，哈哈~好了，关于食物与药物的爱恨纠缠就说到这里了╭(╯ε╰)╮，在下告辞！原文标题：食物与药物的纷纷扰扰。《中国临床营养网》编辑部本站动态栏：截止到 2021  年 9 月 19 号上午 8:00 时，本平台关注人数为：289052 名。更多信息点击左下角阅读原文查看。
62,我腹泻时能不能吃止泻药,8,0.021910919540229883,bge_m3:2202,猪业视角#9,9,2202,猪业视角,gongzhonghao,dense|sparse,36,27,。三、庆大霉素1.与四环素、红霉素等合用用可能出现拮抗作用；2.与青霉素混合可出现沉淀降低药效，但与青霉素分点注射对链球菌引起的腿疼有特效；3.与头孢菌素、右旋糖酐铁、强效利尿药（如呋塞米等）、红霉素等合用可增强本类药物的耳毒性；4.骨骼肌松弛药（如氧化琥珀胆碱等）或具有此种作用的药物可加强本类药物的神经肌肉阻滞作用。四、链霉素1.与庆大霉素等联合对葡萄球菌、链球菌等革兰氏阳性菌呈协同作用；口服是主要用于大肠杆菌、沙门氏菌等肠道疾病、注射时治疗范围加大，但仍然不宜与抗蠕动止泻药同用，因可使肠内毒素延迟排出，从而导致腹泻延长和加剧，亦不宜与含白陶土止泻药同时内服，后者将减少林可霉素的吸收达90%以上；2.与壮观霉素联用，增加抗菌谱，与甲氧苄啶（TMP）联用有协同作用，与丁胺卡拉霉素联用注射治疗范围加大，与甲硝唑联用有协同作用；3.不宜联用大环内酯类，氯霉素类，青霉素头孢类，VC，会与其产生氧化还原反应；4.林可霉素类与氯霉素或红霉素合用有拮抗作用，与卡那霉素、新生霉素同瓶静脉注射时有配伍禁忌。五、卡那霉素1.与青霉素或头孢类合用有协同作用；2.本品在碱性环境下抗菌作用增强，与碱性药物（如氨茶碱，碳酸氢钠等）合用可增强抗菌效果，但毒性也相应增强，当PH超过8.4时，抗菌作用反而减弱。钙，镁，钠，胺，钾等阳离子可抑制本品的抗菌活性；3.与头孢菌素，右旋糖酐铁，强效利尿药（如呋塞米等），红霉素等合用可增强本类药物的耳毒性；4.骨骼肌松弛药（如氧化琥珀胆碱等）或具有此种作用的药物可加强本类药物的神经肌肉阻滞作用。（资料来源：正大饲料）看完别忘记分享朋友圈关注猪业视角 关注养猪时事
62,我腹泻时能不能吃止泻药,9,0.02177964127649662,bge_m3:2200,猪业视角#7,7,2200,猪业视角,gongzhonghao,dense|sparse,46,21,。四、链霉素　　1.与庆大霉素等联合对葡萄球菌、链球菌等革兰氏阳性菌呈协同作用；口服是主要用于大肠杆菌、沙门氏菌等肠道疾病、注射时治疗范围加大，但仍然不宜与抗蠕动止泻药同用，因可使肠内毒素延迟排出，从而导致腹泻延长和加剧，亦不宜与含白陶土止泻药同时内服，后者将减少林可霉素的吸收达90%以上；　　2.与壮观霉素联用，增加抗菌谱，与甲氧苄啶（TMP）联用有协同作用，与丁胺卡拉霉素联用注射治疗范围加大，与甲硝唑联用有协同作用；　　3.不宜联用大环内酯类，氯霉素类，青霉素头孢类，VC，会与其产生氧化还原反应；　　4.林可霉素类与氯霉素或红霉素合用有拮抗作用，与卡那霉素、新生霉素同瓶静脉注射时有配伍禁忌。五、卡那霉素　　1.与青霉素或头孢类合用有协同作用；　　2.本品在碱性环境下抗菌作用增强，与碱性药物（如氨茶碱，碳酸氢钠等）合用可增强抗菌效果，但毒性也相应增强，当PH超过8.4时，抗菌作用反而减弱。钙，镁，钠，胺，钾等阳离子可抑制本品的抗菌活性；　　3.与头孢菌素，右旋糖酐铁，强效利尿药（如呋塞米等），红霉素等合用可增强本类药物的耳毒性；　　4.骨骼肌松弛药（如氧化琥珀胆碱等）或具有此种作用的药物可加强本类药物的神经肌肉阻滞作用。（资料来源：互联网）看完别忘记分享朋友圈哦！分享美德传承，生活会越来越美好！更多精彩资讯尽在“猪情通报”中国首家微媒体养猪生产数据平台，点击下方二维码即可关注！
62,我腹泻时能不能吃止泻药,10,0.02145438121047877,bge_m3:868,儿童用药助手#2,2,868,儿童用药助手,gongzhonghao,dense|sparse,22,48,。抗结核药物异烟肼干扰维生素B6（吡哆醇）代谢吃均衡的饮食，包括富含维生素B6的，如谷物，菠菜、甜土豆和白土豆、香蕉、西瓜、西梅。皮质甾类强的松能促进钾和钙的排泄。减少盐的摄入量；吃富含钾（新鲜水果和蔬菜）的食物和钙（低脂奶制品），以防止这些矿物质流失；服用食物以减轻胃部不适。氢化可的松缓泻药矿物油干扰肠道首端部位对脂溶性维生素的吸收。多食纤维丰富的蔬菜和水果，鼓励孩子多喝水；如果出现便秘，需要咨询医生的建议；矿物油类药物，应该在睡觉的时候使用，因为这个时间段，白天中的大部分食物都已经通过肠道的上端。口服避孕药各种品牌改变血液中的胆固醇水平；增加叶酸和维生素B6的需求。如果有家族高胆固醇和心脏病的，需要采用其他形式的避孕；多食新鲜水果和蔬菜，谷物，土豆，和其他富含叶酸和维生素B6的食物；与食物同服可防止恶心；抗生素可降低口服避孕药的效果。作者已签约第三方维权平台，有专业律师打理版权，任何抄袭我平台文章的，我们将追究您的法律责任。今天的内容就到这里，如果麻麻们有其他关于婴幼儿用药、哺乳期用药和妊娠期用药等问题，可以点击文章结尾左下角 「阅读原文」进行咨询。
62,我腹泻时能不能吃止泻药,11,0.01904761904761905,bge_m3:2405,第十一诊室#4,4,2405,第十一诊室,gongzhonghao,dense|sparse,45,45,。比如冠心病双抗血小板的患者，同时存在胃粘膜损伤，甚至胃溃疡、消化道出血等情况，那就需要在众多抑酸药（质子泵抑制剂PPI）中选择相互作用较少的，比如泮托拉唑或雷贝拉唑来服用，而不是奥美拉唑或埃索美拉唑。2009年，迈克尔杰克逊因为丙泊酚中毒导致心脏骤停而死亡，但事实上当时他的私人医生仅仅给迈天王注射了25mg的丙泊酚（通常无痛胃肠镜用的全麻药就是这个，而且这个剂量是在安全范围内的）。那为什么会致命？因为除此之外，杰克逊平常还服用大量抗抑郁药、镇静药等等药物，引发了致命药物间的相互作用……出现这样的结果，可能也就不足为奇了。完总结一下，食物相克不足为信，任他千变万化各种排列组合，我们完全可以一概不信，以此即可一招制敌。然而，但凡碰到要吃药的时候，最好还是问一句医生，服药期间有啥忌口、有啥要注意，不同专科看病开药时，也得主动提醒医生：「现在我因为XX疾病在吃XX药物，和现在开的药不会冲突吧」，这样更便于医生开出合适的、相互作用小的药物。好啦，今天就到这里！觉得有用就动动小手转发、点赞、点 那啥 吧~早安，我爱这个世界。-推荐阅读--更多服务-
62,我腹泻时能不能吃止泻药,12,0.016129032258064516,bge_m3:1663,合理用药百科#3,3,1663,合理用药百科,gongzhonghao,dense,2,,。如：藿香正气水——头孢克肟颗粒。2、含有小檗碱（黄连素）的西药不宜与含有黄连或黄连提取物的中成药联合使用，以避免重复用药。如：盐酸小檗碱片——复方黄连素片。西医用药口服补液用药口服补液盐散（Ⅰ）口服补液盐散（Ⅱ）口服补液盐散（Ⅲ）肠黏膜保护用药蒙脱石散（思密达）微生态止泻用药口服乳杆菌LB散（乐托尔）双歧杆菌三联活菌胶囊（培菲康）双岐杆菌乳杆菌三联活菌片（金双歧）布拉氏酵母菌散（亿活）枯草杆菌二联活菌肠溶胶囊（美常安）抗感染用药左氧氟沙星片（可乐必妥）复方黄连素片盐酸小檗碱片（黄连素）诺氟沙星胶囊/片中医用药消食和胃（适用于食滞伤胃证，常由暴饮暴食引起，症见脘腹胀满、呕吐酸腐、嗳气厌食、舌苔厚腻、脉滑实）加味保和丸神曲消食口服液［合并健脾］枳实导滞丸健胃消食片［合并健脾］保和丸越鞠保和丸清热利湿（适用于湿热中阻证，症见泄泻腹痛，泻下急迫，或泻而不爽，粪色黄褐、气味臭秽，肛门灼热，烦热口渴，小便短黄，舌质红，苔黄腻，脉滑数）十滴水［湿热或寒湿均可用］复方黄连素片克痢痧胶囊保济丸/口服液肠炎宁片葛根芩连片/丸枫蓼肠胃康颗粒/片/胶囊/合剂腹可安片胃肠安丸藿香正气水/滴丸［湿热与寒湿均可用］香连丸/片特殊药品颠茄片［解痉镇痛药］药师提醒急性胃肠炎慎用洛哌丁胺止泻，尤其是伴随发热、便血等怀疑感染所致的症状时，不宜使用洛哌丁胺。 因暴饮暴食造成的食滞腹泻，不建议选用含有较强致泻作用的消食导滞药，例如槟榔四消丸、四磨汤口服液、一捻金等。扫描下方二维码即可购买
62,我腹泻时能不能吃止泻药,13,0.016129032258064516,bge_m3:880,共产党员#1,1,880,共产党员,gongzhonghao,sparse,,2,。　　钙片——菠菜 　　菠菜中含有大量草酸钾，进入人体后电解出的草酸根离子会沉淀钙离子，不仅妨碍人体吸收钙，还容易生成草酸钙结石。专家建议服用钙片前后2小时内不要进食菠菜，或先将菠菜煮一下，待草酸钾溶解于水，将水倒掉后再食用。　　抗过敏药——奶酪、肉制品 　　服用抗过敏药物期间忌食奶酪、肉制品等富含组氨酸的食物。因为组氨酸在人体内会转化为组织胺，而抗过敏药抑制组织胺分解，因此造成人体内组织胺蓄积，诱发头晕、头痛、心慌等不适症状。　　止泻药——牛奶 　　服用止泻药物，不能饮用牛奶。因为牛奶不仅降低止泻药药效，其含有的乳糖成分还容易加重腹泻症状。　　苦味健胃药——甜食 　　苦味健胃药依靠苦味刺激唾液、胃液等消化液分泌，促食欲、助消化。甜味成分一方面掩盖苦味、降低药效，另一方面还与健胃药中的很多成分发生络合反应，降低其有效成分含量。　　利尿剂——香蕉、橘子 　　服用利尿剂期间，钾会在血液中滞留。若同时再吃富含钾的香蕉、橘子，体内钾蓄积更加严重，易诱发心脏、血压方面的并发症。　　维生素C——虾 　　服用维生素C前后2小时内不能吃虾。因为虾中含量丰富的铜会氧化维生素C，令其失效；同时，虾中的五价砷成分还会与维生素C反应生成具有毒性的“三价砷”。　　滋补类中药——萝卜 　　滋补类中药通过补气，进而滋补全身气血阴阳，而萝卜有破气作用，会大大减弱滋补功效，因此服用滋补类中药期间忌食萝卜。　　降压药——西柚汁 　　服用降压药期间不能饮用西柚汁。因为西柚汁中的柚皮素成分会影响肝脏中某种酶的功能，而这种酶与降压药的代谢有关，将造成血液中药物浓度过高，副作用大大增加
62,我腹泻时能不能吃止泻药,14,0.015873015873015872,bge_m3:2258,用药参考#1,1,2258,用药参考,gongzhonghao,dense,3,,"。圣约翰草圣约翰草是一种草药，常用于治疗轻度抑郁，即可作为药物单独出现，也可与其他成分共同出现于某些保健品中。该药可强效诱导CYP3A4，降低多种精神科药物的血药浓度及疗效，主要包括阿立哌唑、喹硫平、阿普唑仑及羟考酮等。此外，该药还可与5-HT再摄取抑制剂发生相互作用，导致5-HT综合征。饱腹 vs. 空腹众所周知，食物可影响精神科药物的生物利用度及肠道吸收，一些药物最好与餐同服或在餐后服用，而另一些则最好空腹服用。例如，常用抗精神病药齐拉西酮应与餐同服，且餐食热量应在500大卡以上，以保证达到持续最优的生物利用度；空腹服用时，苯二氮䓬类药物的吸收速度较快。文献索引：Muhammad Hassan Majeed, Ali Ahsan Ali. Caution patients about common food–drug interactions. Current Psychiatry. 2017 May;16(5):e1"
62,我腹泻时能不能吃止泻药,15,0.015625,bge_m3:1648,南方都市报#1,1,1648,南方都市报,gongzhonghao,dense,4,,。食物中肉类和全谷物中含量高，比如动物内脏、猪肉、鸡肉、鱼肉、大豆、坚果、植物油等。如果饮食无法保证，也可服用辅酶Q10药物，但要注意与抗凝药华法林的相互作用，用药前可以咨询药师或医师。02/ 蒙脱石散可备用，但非必需品2023年初，蒙脱石散成为继退热药和感冒药之后的另一个被抢购一空的药品。有传言美国目前流行的奥密克戎新变种XBB.1.5主要攻击消化道和心血管系统，可导致感染者严重腹泻，需准备蒙脱石散等腹泻治疗药物。目前该传言已得到了辟谣，那么家庭是否需要备货蒙脱石散呢？药学专家表示，蒙脱石散是一种吸附剂，口服后可覆盖保护消化道黏膜，对胃肠道的病毒、细菌以及产生的毒素有固定、抑制作用，可减少腹泻次数和量。但是，急性腹泻的治疗以预防和纠正脱水、电解质紊乱为主，蒙脱石散并非急性腹泻的一线治疗药物。急性腹泻患者可以通过摄入糖盐水、运动饮料或口服补液盐等来保证液体和电解质摄入。据悉，既往有报道新冠病毒感染者中约10%会出现腹泻，但XBB毒株目前并无科学研究证据显示更容易侵犯消化道和心血管系统，一般仍以呼吸道症状为主。因此，如果没有腹泻症状是不需要使用蒙脱石散的。腹泻是自限性疾病，病程短，所以建议家庭可以适当准备1至2盒即可，但大量囤药就大可不必了。如果暂时买不到蒙脱石散也不用急，这个药也不是家庭腹泻必需品，成年人也可选用洛哌丁胺止泻，而儿童可选用益生菌止泻。在药学专家看来，蒙脱石散服药有讲究，首先就是用量适宜，蒙脱石散过量服用可能会导致便秘或胃（肠）结石。此外，由于蒙脱石散的吸附作用，与其他药物同时合用时需间隔至少1-2小时，减少对其他药物吸收的影响
62,我腹泻时能不能吃止泻药,16,0.015625,bge_m3:2406,第十一诊室#5,5,2406,第十一诊室,gongzhonghao,sparse,,4,图片: 黄仔 | 撰稿: 尤闻道 | 责编: 阿月原创文章，未经许可，请勿转载商务合作敬请联系：shangwu@aksorvice.com作为一个天天奋战在临床最前线的消化科大夫，我经常会被问及有关吃的问题，比如：「医生医生，我消化道出血/胰腺炎/肠梗阻/刚做完内镜手术……现在好饿能不能吃点东西啊？」「医生医生，我在吃XXX药，饮食方面要注意些啥啊？」「医生医生，我有冠心病，放过冠脉支架，在吃阿司匹林、波立维双抗，现在胃不舒服，该吃哪种胃药啊？」以及：「儿子，跟你说过多少回了，晚上不要吃水果！空腹不要喝酸奶！菠菜豆腐不能一起吃！豆浆鸡蛋不能一起吃！」「天呐，你不是中午才吃过柿子吗，现在居然在吃阳澄湖大闸蟹，亏你还是学医的！！！」——来自一位医生的妈妈的痛心疾首的呐喊还好，让密探兄稍感欣慰的是，在大多数病人面前，密探兄的话还是被信任的。哦，还有，之前连315晚会上都在打假「食物相克」了，可是俺娘她不看电视呐……咱今天就来聊聊，那么多食物、那么多药物，吃起来究竟相克不相克？需要注意些啥呢？食物VS食物某种食物和某种食物不能一起吃，相信大家从小就听过这个说法，但偶尔忘记不小心吃了，倒也没什么反应……其实吧，对于「食物相克」这个问题我一直挺纳闷的，有人说这是中医博大精深，但这锅让中医背好像不太合情理。你说咱老祖宗生活条件这么差，吃不饱穿不暖的，好像很难再有闲情逸致去研究什么相克不相克，饿起来能有的吃就不错了吧？这听起来更像是民间一知半解者信口开河、以讹传讹流传出来的谣言，比如菠菜豆腐，这个「传说」的理由是认为菠菜中的草酸会结合豆腐中的钙形成不溶性的草酸钙，从而在体内形成结石
62,我腹泻时能不能吃止泻药,17,0.015384615384615385,bge_m3:1942,新疆人民医院订阅号#1,1,1942,新疆人民医院订阅号,gongzhonghao,dense,5,,"。(正常情况下，普通饮食中含有足够的碘以抵消这种作用。此外，烹调通常会破坏导致甲状腺素的酶。)11、左旋多巴：不要与鳄梨、大豆、牛肝、脱脂奶、燕麦、猪肉、金枪鱼、山药、酵母、麦菌同服，它们可抑制左旋多巴的药效。12、林可霉素：不要与食物同服或进食后服本药，这样可能引起腹泻。13、碳酸锂：采用低盐饮食或水、盐摄入量不足时不要服碳酸锂，以上因素可增强药物的毒性作用。食物与药物间的相互作用可使药物的效应减弱或增强，绝大多数与临床相关的作用都是食物导致的药物生物利用度改变所致 ,而生物利用度的显著降低就会导致治疗失败。因此，正确的服用食物和药物非常重要。文/药学部 阎新燕编辑/贺湘焱  排版/巴亚尔"
62,我腹泻时能不能吃止泻药,18,0.015384615384615385,bge_m3:2401,第十一诊室#0,0,2401,第十一诊室,gongzhonghao,sparse,,5,图片: Dribbble | 设计:  Jayde Annabelle Bloomer | 责任编辑: 筱箬原创文章，未经许可，请勿转载商务合作敬请联系：business_6team@163.com公众号内回复关键词查看更多相关文章导言作为一个天天奋战在临床最前线的消化科大夫，大内密探兄经常会被问及有关吃的问题，比如：「医生医生，我消化道出血/胰腺炎/肠梗阻/刚做完内镜手术……现在好饿能不能吃点东西啊？」「医生医生，我在吃XXX药，饮食方面要注意些啥啊？」「医生医生，我有冠心病，放过冠脉支架，在吃阿司匹林、波立维双抗，现在胃不舒服，该吃哪种胃药啊？」以及：「儿子，跟你说过多少回了，晚上不要吃水果！空腹不要喝酸奶！菠菜豆腐不能一起吃！豆浆鸡蛋不能一起吃！」「天呐，你不是中午才吃过柿子吗，现在居然在吃阳澄湖大闸蟹，亏你还是学医的！！！」——来自一位医生的妈妈的痛心疾首的呐喊还好，让密探兄稍感欣慰的是，在大多数病人面前，密探兄的话还是被信任的。哦，还有，今年连315晚会上都在打假「食物相克」了，可是俺娘她不看电视呐……咱今天就来聊聊，那么多食物、那么多药物，吃起来究竟相克不相克？需要注意些啥呢？食物VS食物话说，曾经听过一个故事：某少妻欲行不轨，变着法子组合各种相克的食物给老夫吃，吃了一年后老夫仍然身体棒棒、毫发无损，后来实在等不及了就直接下毒…..被捕后这歹毒的少妻一脸茫然，食物相克咋就不起作用呢？其实吧，对于「食物相克」这个问题我一直挺纳闷的，有人说这是中医博大精深，密探兄虽然对中医不太推崇，但这锅让中医背好像也不太合情理
62,我腹泻时能不能吃止泻药,19,0.015151515151515152,bge_m3:1568,医脉通精神科#2,2,1568,医脉通精神科,gongzhonghao,dense,6,,"。正在服用MAOIs的患者难以代谢酪胺及其他胺类，这些内源胺可导致足以威胁生命的交感神经兴奋危象，故需忌口。圣约翰草圣约翰草是一种草药，常用于治疗轻度抑郁，即可作为药物单独出现，也可与其他成分共同出现于某些保健品中。该药可强效诱导CYP3A4，降低多种精神科药物的血药浓度及疗效，主要包括阿立哌唑、喹硫平、阿普唑仑及羟考酮等。此外，该药还可与5-HT再摄取抑制剂发生相互作用，导致5-HT综合征。饱腹 vs. 空腹众所周知，食物可影响精神科药物的生物利用度及肠道吸收，一些药物最好与餐同服或在餐后服用，而另一些则最好空腹服用。例如，常用抗精神病药齐拉西酮应与餐同服，且餐食热量应在500大卡以上，以保证达到持续最优的生物利用度；空腹服用时，苯二氮䓬类药物的吸收速度较快。延伸阅读：常用精神药物服用时间：餐前还是餐后？更多精神科药物-食物相互作用，可点击：这些药物-食物相互作用，精神科医师应该了解文献索引：Muhammad Hassan Majeed, Ali Ahsan Ali. Caution patients about common food–drug interactions. Current Psychiatry. 2017 May;16(5):e1医脉通编译，转载请注明出处。"
